x,y,fitness,x position,y velocity,model
62,43,-249.15309775748293,0.36,-1.71,"[-0.95640439 -0.02581455  2.97972499  1.38982675 -1.07257389  2.69203996
  2.04131925  0.42606919  0.12958226 -1.95820133  1.24431918  0.58393499
 -1.19678492 -1.12289923  1.2045674  -0.26170319 -1.54459813 -0.70486091
 -1.54130762 -1.10324102 -0.12155571 -1.12182759  3.45110069  3.82859257
  1.22494157  0.67691205  2.35035617  3.63567045  0.4894156   0.08275558
  2.32205245  0.33020429]"
61,44,-126.26518233317589,0.33,-1.68,"[-0.00701272 -1.74744825  2.09018313  0.59414624 -0.00702588  1.40133704
  2.12178926  0.83060523  3.37269404 -3.03668025  2.49025807  1.07933314
 -4.2808254  -0.27062995 -1.08268488  0.2756063   1.36198169 -0.27271498
 -0.36024679  0.00500046 -1.02773852  0.74992373 -1.50230386  3.31271679
  1.50722203  0.11752184  1.94018135  0.80090064  0.59036623  1.60427637
  2.40734994  1.37826738]"
58,40,-121.65429243382603,0.24,-1.8,"[-1.70728846e+00  3.55689877e-01 -1.57138835e+00  7.88073885e-01
 -1.90754615e+00  2.79254069e+00  2.33303142e+00 -1.85137737e+00
 -1.30003789e+00  2.23660616e-01  2.62452387e+00  1.57846965e-01
 -1.87650087e+00 -9.65057716e-01 -3.63895229e+00 -8.20864852e-01
  3.26541593e-04 -3.16395265e+00 -1.23795189e+00 -7.61288066e-01
 -2.52014364e-01  6.83275931e-01 -2.97209974e-01  4.76512566e-01
  2.27627014e+00  2.92847427e-01  2.37372888e+00  3.26800247e-01
  1.13190843e+00 -8.38304872e-01  1.17195939e+00 -1.25527512e+00]"
54,44,-35.08737532476249,0.12,-1.68,"[ 0.13855308 -1.45401129  0.71771304 -3.30985768 -1.04367198 -0.70883022
  1.18736925 -1.72021237 -2.21292266  1.35875533 -0.73858428  1.36081053
 -0.31491406  0.14916536  0.24814039 -1.29257315 -0.37618638 -0.07617041
  1.91620299  0.21384693 -1.4782497   1.84361231 -0.90560558  1.1994488
 -1.19636262 -0.28177027  0.6963031   1.03595205  2.86663485  0.04949333
 -0.28819795 -0.53712787]"
55,66,-72.94574565888347,0.15,-1.02,"[-0.00359318  0.44803148  0.86698431  1.29554884  1.36683171  0.7929412
 -0.27215823 -0.34305944  1.49361438  0.48723957 -0.21902606  0.12327729
 -0.3689345   1.13193337  0.26622677  1.28330504 -0.11899663 -2.08622255
  0.3180244  -1.55831086 -1.10881305  0.01523931  0.12410495 -2.29373833
 -0.44550956  0.68529658 -1.23367961  0.15104237  0.81518616  2.09310281
  0.43088799 -1.62945519]"
71,73,-413.31157558392067,0.63,-0.81,"[ 1.41892021 -0.2038213   0.52572199 -0.43117186 -1.01893342  1.47042779
  1.16001174  1.10807171  0.49869718 -1.92226316 -0.309363   -0.45423165
 -0.88001124 -0.22294134  0.72922061  0.04365723  0.19499778 -0.12538201
 -0.47132727 -1.10170677 -0.67977413 -0.11143863 -1.63332853  0.37874701
 -0.27613745  0.58780257 -1.8016122   0.77202746  0.48889248 -1.50692396
 -0.51404288 -0.43875157]"
57,39,-121.32469574059286,0.21,-1.83,"[-1.11751875  1.0504999  -0.52793458  1.7564685  -0.21729143 -0.07523701
 -0.31709597 -1.71069404 -0.49312714 -1.25852539  0.73285121 -1.36539401
  0.33560761 -1.07941167 -0.15441529  0.15319936 -0.3929698  -1.04794882
  0.43004708 -0.61401934  0.17744561  0.63789424  0.28344572  1.38272542
 -2.07037891 -1.71993195  3.07702156 -1.05532416  1.09985011  0.6531227
  0.84268073 -0.57188425]"
58,37,-160.7991813920309,0.24,-1.89,"[-1.2689016   1.71557707 -0.76913711 -1.04250187  0.33003322 -1.00305063
 -1.23033769 -0.47171225  0.6925351  -0.43471222  0.2500876   0.43297881
  0.58205313 -0.40085103 -0.44161297  0.51769832  0.01017257 -0.35913786
 -1.49608859  0.85981905  0.09065534  0.3341057   2.18266563 -0.18687362
  1.92166205 -0.33979606  0.19133381 -1.04905577  1.27216427  1.43148598
 -0.92432379 -0.47555742]"
61,87,-379.0734079682834,0.33,-0.39,"[-0.49344944 -0.53076358 -0.67103854 -1.2741807  -0.8948153   0.29375609
  0.85116308 -1.22202316  0.07466784 -0.32579269  0.1665545   0.07687786
 -0.93927984  0.74730807 -1.32796724 -1.1671361  -0.92788452 -0.58884597
 -0.9285828   1.42401494 -0.84371395  1.00495603 -2.54003277  0.71240125
 -1.14653866  0.14896599  0.61966083 -0.18769399  0.76055362  0.3609142
  1.63775505 -1.35879189]"
61,91,-388.2998794237765,0.33,-0.27,"[-0.3402536  -1.7808009   1.50048303 -1.67840405 -0.18226001 -0.44435452
  0.06513012 -0.70426123  0.65818661  0.20059012 -0.60975708  0.18671965
 -0.07402639 -0.1240705   0.57998604  0.90812608  1.88384261 -0.15700427
 -0.23140186  1.23956378  0.3718181   0.04719796  0.0225582  -0.89175574
  0.56507506  0.35932088 -1.08935052  0.60020748 -0.06918351 -0.9287308
  0.3291471   0.51370626]"
54,46,-177.69565545555872,0.12,-1.62,"[ 0.69114933 -0.96891196 -2.05804356  1.07217338  1.41102802  0.53335923
 -1.22302867  0.86474127  1.01924108  1.67545344 -0.07402209  0.89840587
 -0.38718595 -1.18298814  0.17921316 -0.07304102  0.38384611 -0.59189908
  1.07130464 -0.13815628 -0.03637017 -1.73741112  0.4552311  -0.57704297
 -2.08106366 -0.83195477  1.98059869  0.72843449  1.61173176 -0.182392
 -0.65442005  0.79889239]"
53,94,-312.33807191250344,0.09,-0.18,"[ 0.38822855 -1.93902584  0.06066816 -3.65184145 -2.04691501  0.65070762
 -1.34341873 -0.77366565 -3.31217407  0.31072565 -1.05269385 -0.46464984
  1.85921598  0.55415156 -0.94057006  0.0837378  -0.35890705 -0.29839388
  1.12378915  0.67512976 -0.42219238  1.22318793 -1.52699049  1.8640339
 -1.66585231 -1.00710007  0.91704939 -0.97329493  3.22401614 -0.29047653
 -1.21795189  0.87222257]"
57,40,-117.09227491471414,0.21,-1.8,"[ 1.03820354 -1.64169777 -0.38553039 -2.56363765 -0.09753154 -1.00867722
 -0.34739423 -0.73791324 -3.33236429  0.98110372 -0.98250299 -1.3583233
 -1.17950829 -0.40941131 -1.0078988  -0.08113516  0.41321947 -1.60334562
  1.47594914  0.74088651 -0.10727479  0.4757819  -1.60091248  0.84532165
 -1.04929361  0.39126817  0.51216249 -0.43592351  2.89973503 -0.70768624
 -0.66779269  0.12384121]"
56,46,-155.21664204025467,0.18,-1.62,"[-0.55543261  1.29755237 -0.06733952  0.30714394 -0.89058038 -0.52508393
 -0.65880386 -0.39069992  0.20674892  0.49120801  0.91034383 -0.89578301
  0.82536931 -1.89851032  0.97768536 -0.20088806  0.64140218 -0.3692713
 -1.25775149  0.6053774  -0.05528363  0.67135178 -0.27748322 -0.00865135
  1.17206004 -0.89401716 -0.67012966 -1.01720632  1.64018007 -0.20238989
  0.08048135 -1.34624954]"
66,79,-626.0319171958387,0.48,-0.63,"[ 1.64951503 -0.74124882 -0.81442305  1.32757774 -0.19900302  1.72601758
  0.12611461 -0.31234269  1.8764359  -0.38574213 -0.26039756  0.85354449
 -1.09545733  1.38965451  0.34525263  0.29139618 -0.19806566  1.20743355
 -0.94686043 -0.88282767  1.04523343  0.58066499 -0.38617654  0.06801563
 -0.4150932   1.27888595 -0.97149146  0.9203746  -0.42116987  0.48112749
  2.10180374 -0.65473017]"
59,40,-58.23843988171446,0.27,-1.8,"[ 0.88878772  0.87801562  2.41004215  0.65363442 -0.82316593  1.08107512
  5.47218714  0.2108497   1.95494006 -2.75239185  0.85046473 -2.73905251
 -2.42677544 -1.889502    1.55554664  1.78127661 -1.84325411  1.98228526
 -0.86710349  0.18362732  0.81476721  1.93874328  4.17790933  2.48991347
  0.14525343 -0.286534   -1.32994058  4.33801268 -1.17913197  0.26749331
  0.74416242  0.70565065]"
77,63,-151.6519300892172,0.81,-1.11,"[ 6.69265809e-01  1.08217282e+00  4.22942783e-02  1.04267677e+00
  8.79626267e-01 -1.66381773e+00 -4.88465938e-01 -1.95838029e-01
 -2.61247905e-01 -1.06620047e+00 -3.28680549e-04 -5.24791861e-01
  1.50315195e-01 -2.21438850e-01 -4.53563050e-01 -5.43815336e-02
 -9.20822414e-01 -3.92721514e-01 -5.06560897e-01 -2.02666818e+00
  5.32756446e-01 -1.44874479e+00  3.00532320e+00  2.03700492e+00
 -2.00094717e+00  6.12272436e-01  9.38196635e-01 -1.49521468e-01
  3.18574247e+00  1.59024106e+00  3.07345237e-01  2.24059940e-01]"
58,39,-116.59948112306127,0.24,-1.83,"[-2.98466583  2.03514251  2.58461603  1.29490926 -1.18283863 -0.06340178
  0.29131048  0.32160641 -0.13582599 -3.8483414   0.54240271 -1.38341063
 -1.27365099  0.38596612  1.96062654 -1.43282545  0.08072692 -0.21578558
 -2.22167698 -1.01383754  0.5655462   3.28069245  0.04707383  4.7600223
  2.29954546 -1.76806306 -0.21867064  3.63679592  1.17860277  3.61124857
  5.14120961  1.40777384]"
55,38,-270.14901141729115,0.15,-1.86,"[-0.07062414  0.35311789  0.37691823  1.7817166   2.0773148   1.22330919
  0.13127186 -1.60718654  2.26840477 -0.15315146 -0.24319824 -0.27338214
 -1.29665422  0.70467144 -0.31403229  0.85656664 -1.20466196 -0.75514059
  0.64968748  0.23689086 -1.15614667 -0.06863703  0.97928255 -2.24944768
  0.15684978 -0.06968742 -2.72270399  1.46152901 -0.65905788  2.98363913
  0.95138344 -1.42423283]"
55,84,-306.8792692879992,0.15,-0.48,"[-0.3962906  -0.60284601 -0.7062447   0.65278146  1.01336491 -1.41185922
  0.05241458  2.37849939  1.11452665 -1.82029618 -0.10155377 -1.35155491
 -0.2023185  -0.0881782   0.36616283 -2.29654842  0.7092177  -0.97902212
 -1.20518714 -0.21743249 -1.24349307  0.54531434  0.78413902  1.28168323
  0.35446618 -1.59029078 -0.36318573 -0.69736754 -1.31007176  0.44180173
 -0.92224138 -1.92524976]"
61,37,-337.9425409733183,0.33,-1.89,"[-0.08298648 -0.53755618  1.39212097  0.13805676 -1.66521975  0.83713206
  2.20244018  0.35319867  0.79715985 -1.90732487  0.20707981  0.51960505
 -1.10087433 -0.83230341  0.68241044 -1.17102062 -0.11361929 -0.22518952
 -1.09482484 -1.09632745  0.30900976  0.06753657  1.20265711  2.15289132
  0.63014488  0.51409543  1.15341094  0.75819731  0.19378018  1.29418575
  0.64636469  0.64816982]"
61,40,-293.8499588547897,0.33,-1.8,"[ 0.110838    0.18324918  2.35011132  0.92608589 -1.96196747  2.31431688
  1.18233165 -0.18522235 -0.22040812 -1.88525106  0.9066254  -0.37300224
 -1.32790779 -0.70720919 -0.03137192 -0.63513166  1.24465544 -1.88528387
 -2.04202991 -1.63814689 -0.82324972  0.05763751  0.93613877  2.75271613
  1.45919012  0.7510091   1.91508299  1.35932025  0.23998887  1.09937892
 -0.29516107  1.7200642 ]"
54,43,-205.03703171215025,0.12,-1.71,"[ 1.07968424e+00  5.11646146e-01  1.29611582e+00  2.38921731e+00
  1.67496701e+00  3.93700729e-01 -1.26606823e-01  9.42986505e-02
  1.18823066e+00  6.71710010e-01 -8.74009166e-01  4.06549174e-01
  5.01887030e-01  1.28252358e+00  5.88831375e-01  1.99381816e+00
 -7.85861366e-01 -1.59902496e+00  6.01219334e-04 -1.21898912e+00
 -5.82492256e-01 -2.03678556e-01  5.20342662e-01 -3.40527672e+00
 -6.85897567e-01 -4.99974008e-01 -1.62599393e+00  8.86661680e-01
  1.67698612e+00  2.17504284e+00 -6.54503374e-01 -1.76657084e+00]"
55,42,-186.1028770505556,0.15,-1.74,"[ 0.17952445 -1.09464032  0.01937958 -2.68936064 -1.40051322 -0.23549124
  0.4526372  -1.4022482  -2.45538594  1.38079092 -1.12372978 -0.31147811
 -0.46648158  0.09828178 -0.47417412 -0.87087666  0.04807461 -0.5015585
  1.28027858  0.39021968 -1.42557371  1.43106986 -0.7936281   1.57880154
 -0.90372652  0.04178554  0.90066349  0.17048142  1.97900941  0.33419996
  0.02888676 -0.60831591]"
64,41,-280.31206943164335,0.42,-1.77,"[-0.49595319 -1.7758879   0.52615752  0.26802515 -2.00349001  3.65914341
  1.67350861 -1.29238332 -1.23343076 -3.53409379  1.90750562 -0.50521375
 -0.08077205 -1.36294098 -0.10421913 -0.78826867  0.0147592  -0.06552046
 -2.9261643  -0.88483723 -0.0400269   1.01235508  0.81403731  3.77733908
  0.29984599  0.19575203  0.71544445  3.05136347  0.19091151  1.43264639
 -1.34660398  1.4135454 ]"
56,44,1.6071301093235775,0.18,-1.68,"[ 0.75868101 -0.01389666  1.67728463  1.8561733   1.53205751  2.34767271
 -1.08027015  1.06324122  0.67184193  0.55732927 -0.00488451  1.04748224
 -1.11044864  0.70421104 -1.58226134  2.24840694 -0.8883089  -4.66272301
 -0.34962355 -0.22449503  0.12434874  0.99439045  0.54578874 -0.84319651
 -2.32570976  0.23757771 -1.46430274  2.21214071  3.37473562  2.24482221
  2.70008127  1.05587795]"
63,44,-267.83036235810494,0.39,-1.68,"[ 0.73843874 -1.58374278  2.61214493  0.76588794  0.03979282  2.4766676
  1.9455519  -0.03052735  1.33491998 -3.35979617  1.04026171  0.06636642
 -1.58639011 -0.86114679  0.58483173 -0.73630302  1.00048951 -0.80301338
 -0.85681011 -1.41751133 -0.29268464  1.1624573   1.62834448  3.48783133
  1.31529782  0.5634807   2.42300017  1.93170948 -0.7220853   1.81130279
  0.91980369  1.4318459 ]"
59,35,-317.337903955027,0.27,-1.95,"[ 0.92682839  0.65987496  0.45851018  1.00353961  0.78896385  0.48884312
  1.88129142 -0.02749779 -0.77837143  0.02292005 -0.40772625  1.5467763
 -1.52820929 -1.00608325  0.63226974 -0.07241628 -0.68554051  0.77850349
 -0.71413671  2.3637421   2.10995123  0.99978523  1.83104861  1.33291803
  1.88638252 -0.45209226 -2.08795314 -1.35431009  0.380525   -1.77569965
 -1.08444142 -0.65483093]"
67,57,-157.4251492484531,0.51,-1.29,"[ 1.50040055e+00  1.19902668e+00 -9.02382867e-01 -1.67416833e-01
  1.08163985e+00 -4.95201330e-01  3.80140032e-01 -8.57196849e-02
  3.59085893e-01 -1.79367472e+00  3.88415162e-01 -1.47728562e+00
  5.30991302e-03 -3.12492166e-01  6.53495633e-01 -8.69074321e-01
 -1.30422281e+00  1.17552132e-05 -1.35540959e+00 -2.61975973e+00
  6.27993675e-01 -3.74240291e+00  2.26496236e+00  5.23354593e-01
 -2.67177930e+00  1.27885665e-01  3.67585528e-01  5.77706031e-01
  1.29787815e+00  1.94582622e+00 -1.97719220e+00 -1.48374855e-01]"
54,39,-277.18278888241167,0.12,-1.83,"[-0.72108765  0.48838675  1.71164219  1.56274793  2.3086088   2.35956623
 -0.23643907  1.54540953  1.01981093  1.43075037 -0.73791598  0.42883246
 -2.02666993  1.65405327  0.96118361  0.77751025 -1.32494523 -2.54664796
 -0.44484485 -2.37543814 -0.36146009  0.60841807 -0.14648907 -1.55443938
  0.30120037  1.75338553 -1.8392621   1.25618637  1.80482008  0.76570131
  2.60347583  0.23618693]"
65,45,-238.52093197921172,0.45,-1.65,"[-0.30038341 -0.72228573  1.98602512  1.23820987 -1.33324654  2.71341392
  2.07935899 -0.71896287 -0.13986909 -2.47221075  0.49704909 -0.08576944
 -1.61430191 -1.54563535  0.80273658  0.25643332  0.97361932 -0.2553342
 -2.37749237 -1.49747568 -0.70375111  1.3186503   1.35429528  1.564274
  0.54976126  0.82123765  1.49151889  2.56184442 -0.15517293  0.88996872
  0.74061425  1.37764355]"
61,38,-322.3225439094771,0.33,-1.86,"[-0.83836801 -1.94534431  0.04596626  0.16883737 -0.33713918  2.06595672
  2.80889309 -0.55519924 -0.3948092  -2.01690708  1.93397797  1.62407042
 -1.02359084 -0.77874502 -0.08629296 -0.43492776  0.70221461 -1.05634186
 -1.73380599  0.50684222 -1.51220238  1.88347546  1.72420967  1.63978987
  0.95366407  0.00832682  3.29086296  2.1441406  -1.25110035  2.83599568
 -0.09475482 -0.17230317]"
65,44,-167.3006183245834,0.45,-1.68,"[-0.92876386 -2.58685414  3.58517236 -0.03721967 -0.14012374  3.84778777
  1.3129462   0.35471771  0.65499053 -3.79923418  0.83646232 -1.49824296
 -1.91523359 -1.6047801   0.78164879 -0.58241359  0.81089051 -1.38198507
 -1.16882288 -2.10291885 -0.44528543  2.188765    3.03895464  1.12582155
 -0.95437027 -0.30475513  1.6333944   2.15868637 -1.36057501  1.64465371
  0.98812659  2.36850916]"
63,52,-198.316280188353,0.39,-1.44,"[-1.6535605  -1.63099559  1.49668567  1.48056395 -0.28947937 -1.21779122
 -0.78162411 -0.74410113  0.86575363  0.15530368 -0.51029364  0.96076291
 -1.64846127 -1.5910966   0.65697488  1.9069057   0.558321   -0.13603764
  0.46464999 -0.56200423  0.92344082 -0.71676509 -1.52709142 -0.67358405
 -0.69746513  2.03892063 -1.67660252  2.17036424 -0.58387136 -1.79260073
 -0.08940804 -0.10160724]"
70,72,-120.16724885552759,0.6,-0.84,"[ 0.39275724  3.3482071   1.14613525  3.16730952 -0.70832807  2.85504859
 -1.37666126 -3.56530631 -0.78448464 -1.00001264 -0.11988499 -0.63472297
 -0.79015321 -1.43931976 -0.98616494 -0.17700208 -0.32278614  1.56042834
 -1.13448582 -0.56727118 -0.36464281  1.34569432 -0.53426545  2.36252571
  0.4045441   0.20261598 -1.42674748  1.7926446  -2.07103478  0.8562545
  0.85750187 -0.3943882 ]"
59,42,-116.68138558461706,0.27,-1.74,"[-0.20308705 -0.85399985  2.68347602  2.42929031 -2.1237366  -1.17999543
  3.6253929   0.03835668  2.36118203 -2.78525271  0.29409472 -2.16812498
 -1.40176925 -1.71521999  0.91286899 -0.86775402  0.12879049  1.02522497
 -1.77982392 -0.68872395 -0.46096646  0.51811577  2.18451083  3.58450695
  1.54463571  0.98700853  1.1010121   3.01681399 -0.93957317  0.33246688
  0.26413496  1.31869146]"
65,93,-263.72022220662825,0.45,-0.21,"[ 4.96438684e-01 -4.79825224e-01  7.76318572e-01  9.55258567e-01
  1.76575611e+00  5.89744294e-01 -8.70260850e-01  1.83436142e-01
  7.04208992e-01  3.50839985e-03  8.81505768e-01  1.51511424e+00
  1.20283140e-01  9.82473609e-01  1.26446804e+00  1.42013972e+00
 -1.21097896e+00 -3.58677157e+00  9.70182023e-01 -1.48424720e+00
 -6.89807763e-01  8.25796026e-01  1.87328707e-01 -9.01870362e-01
 -3.12399875e-02  5.13380572e-01 -1.72397823e+00  9.46761142e-01
  6.28176193e-01  1.06232804e+00  7.12415473e-01 -1.41125499e+00]"
58,43,-112.20377235475584,0.24,-1.71,"[ 0.79750261 -1.26719309  2.13421826  1.12464861 -0.78771002  2.20501767
  2.57317829 -0.75930185  1.18452974 -3.71175853  2.11263683 -1.05000191
 -0.92476397 -2.16574038 -0.27660802  0.39704842  0.88760736 -1.99081938
 -1.95210799  0.06022488 -1.96877255  1.51871011  1.90677222  3.22745192
  0.70325673 -0.07225881  1.21237582  1.27422944  0.19959438  2.0645611
  0.91622752  1.39935271]"
58,55,-100.03226477759598,0.24,-1.35,"[-1.02989358  0.86543406  2.31599185  2.18521394 -1.22346791  3.78422319
  2.18792146 -0.04020628 -0.35997584 -2.20944644  2.04613094 -0.47214497
  0.41072947 -0.89901413  0.27036581 -0.46913429  2.04482846 -1.79201687
 -2.90190187 -0.94503777 -2.62913786  0.81301236 -0.62523553  3.91259787
  0.98440281  1.22391387 -1.14840865  4.19475952 -0.38010168  1.64007652
  4.96559544  1.08287763]"
63,41,-345.45118058143356,0.39,-1.77,"[-2.2296809  -0.60564353  1.23714913  1.96072968  0.28509322 -1.19952383
 -0.65565655 -1.40732792  0.18377664 -0.29798652 -0.25823365  1.13740894
 -1.5367784  -1.02791212  1.6688428   2.37040818 -0.32757261 -1.08282198
  0.85116776 -0.39758586  0.36839714 -1.18996932 -0.41083913 -1.1297615
 -0.97498171  1.51920673 -0.56624588  3.1000327  -1.41693006 -1.60228527
  0.11762394 -0.04762253]"
57,42,-143.49838932797653,0.21,-1.74,"[-0.15212378  1.83418677  0.96695334  1.05892794  0.70173484 -2.61156206
 -0.21133531  0.1323281   2.43858234 -0.65903565 -1.96130458 -1.62397922
 -0.16194035 -0.0253926  -0.94401776 -0.0363054   1.40436318 -2.77006701
 -0.13182393 -0.74953693  0.28027041  1.88474205 -0.3225285  -0.49288165
  1.96076856 -2.20318754  1.43607122 -0.18762186  0.30073179 -0.12675065
 -1.47434543  2.77052183]"
60,42,-84.78964374546408,0.3,-1.74,"[-0.48684096 -0.91538288  1.30271285  0.99896015 -0.86784008  1.1904849
  2.50141751  0.34541046  1.869688    0.1571666   1.28772632 -1.04195876
 -0.65824943  0.1652968   4.00367539  0.33521816  2.55644562  1.56924043
 -1.63788457 -0.78004351  1.24139949 -0.27096097  2.12676732  0.79267347
  0.61768936  1.85829841  0.90073184  1.03141603 -0.42647764  3.54119951
  1.83490212  0.49961288]"
59,39,-110.60149282294974,0.27,-1.83,"[-0.2558599  -0.99294216  0.09228696 -1.74363853  0.00602611  0.71026151
  2.07967753 -0.92751175  0.14322213  0.08433241  0.74891934 -0.02557577
 -1.27560889  0.70968865 -1.61270067 -0.58584314 -0.50265212 -0.8410705
 -0.6214005   1.93072294 -1.48116823  1.29760436 -2.22297757 -0.20250274
 -1.20661215  0.18143751 -0.09996926 -0.67277347  1.11545426 -0.06485156
  1.89369507 -0.30135248]"
56,41,-3.3718400137538396,0.18,-1.77,"[-1.24203303 -1.69605999  0.68494529 -2.99926342 -2.04773007  0.7984764
 -1.00808816 -0.77941429 -1.63069324 -0.05891114 -0.70308655 -2.29779443
 -0.52767262  0.53573388 -1.55504206 -0.95349333  1.24725615  0.20269578
 -0.26338674 -0.2095295   0.43225941  1.13202672 -1.51707318  1.51864037
 -1.42299121  0.66263133  0.38490024  0.01365701  2.98468315  1.9780786
 -1.41073027  0.28094198]"
55,39,-242.4019137199547,0.15,-1.83,"[-0.08422144  0.18272721  2.73629381  0.60329821  2.42401192  1.18094677
 -0.72181612  0.27603453  0.41469921  0.41418472 -0.07630822 -0.25377339
 -1.59624033  1.95848031 -0.39407639  1.42709946 -0.79215486 -2.15352582
 -0.84958134 -1.15641503 -0.16420805  1.53934354  1.35780335 -1.44056826
  0.30583841  0.36902841 -1.54365757  1.85699507 -0.68668564  0.3679262
  1.85465716 -0.76928852]"
