x,y,fitness,x position,y velocity,model
62,43,-125.53308338879195,0.36,-1.71,"[ 0.92562125  1.61238791  1.32256409  1.73941388 -1.79305625  2.26138073
 -0.31036853 -5.02285831 -1.64159063 -2.98022992 -0.67584326 -1.59902204
 -1.11603393 -2.87035911 -0.78736113 -0.7367807  -1.16459124  2.18282026
 -1.76068395  0.04930411  0.3717306  -1.54504033 -3.98305615  1.40520056
 -0.57708211 -1.19276019 -2.37309468  2.66693411  0.20817146 -0.35038264
  0.3547522  -1.60295576]"
61,44,-118.14451101667255,0.33,-1.68,"[-0.28272533  0.46898009  1.8612732   2.91522947 -4.10117584  1.15741409
  3.57434134 -0.24382025  3.18825458 -3.45557901  2.96900999 -1.23791464
 -2.9716615   0.06174378  3.66918665 -0.94924912 -2.08404555 -1.62768619
  0.59532601 -2.56490706  0.72521522 -2.41895725  0.82911009  1.50756957
  1.49399286 -0.33196438  5.66525088  3.02430987 -2.85503064  2.76932513
  3.04646537  1.79359837]"
58,40,-94.99969004958317,0.24,-1.8,"[-0.18893463  0.67361508 -0.20094322  0.94254932 -1.89203757  0.58493137
  0.75614312  1.48168973  0.97177239 -0.4934878  -0.27342605 -0.65942252
 -0.90892631 -0.04481635  1.77091037  1.73204284 -0.19684085  1.39670384
 -2.45505716  0.45871395  3.1616849   0.67128232  1.36455882  0.24560453
 -0.37561157 -0.50408613 -0.26585871  1.01878174  1.19203521  4.4762703
  0.69707127  1.37697282]"
54,44,-21.652520368639586,0.12,-1.68,"[ 1.12283582 -0.10425294 -1.11012247  1.41998166 -1.82053785 -0.03296374
 -0.04843496 -1.02201467  0.87467755  0.85898256  1.2266648  -0.4073397
  1.23851989 -1.96606403  1.97115028  0.61476798  3.0547697   0.68349483
 -1.66103162  0.31466787 -0.48834366  0.53647505  0.50326262 -2.15670595
  2.070341   -0.34074848 -2.48713486  0.10072778  3.31591789 -0.11200791
  1.01797711 -2.5998329 ]"
55,66,2.8323830914227273,0.15,-1.02,"[-0.89074245 -1.91373945  0.65251858  1.75336757  0.01088169 -0.32811434
  2.47925518 -2.75282804 -1.65545376  1.24290888 -2.11996995 -0.39240771
 -2.92359529  1.19150382  0.05209334  2.92673012  1.10589567 -2.88683273
 -2.25060975 -2.59878332  0.59598009 -1.008196   -0.87658248 -3.43421019
 -0.86392284  2.38946291  0.78475187  2.47008595  3.92968754  3.006825
 -1.07238672 -4.22606668]"
71,73,-92.66296224335638,0.63,-0.81,"[-2.97724277 -2.1768686   3.68256362 -0.97732773 -1.53877275  4.15022344
  3.53893094 -2.74973751 -0.23138595 -1.71287328 -0.18527317 -3.76608687
 -2.33750062 -3.34552698  1.43492984  1.25495387  0.10296946 -0.38141195
 -1.63626567 -3.64660122  0.9315929   2.75131381  4.29172366  3.17439064
  2.59663164 -0.39799047  3.37683626  2.02904705  1.73846447  2.69875147
  1.00861118  2.17131967]"
57,39,-113.3377024162185,0.21,-1.83,"[-1.93770406 -0.1861336   1.03810251  0.95012673 -1.74250793  3.18451125
 -0.13157065 -2.03732902  0.16265108 -2.38649478  1.45620902  0.0585189
 -2.0168455  -2.09229004  0.38500086  0.89639889 -0.0138863  -0.56414196
 -2.31011224  0.89906365 -0.9816792   1.57487118  0.1550634   4.78607913
 -1.96110903 -0.61216644 -1.04509602  0.91982785  0.35057882  1.02209826
  0.92589119 -2.52259078]"
58,37,-156.23009081292292,0.24,-1.89,"[ 0.18575524  1.96729059 -2.73874259 -0.03976878 -1.88683573 -0.25062403
 -2.49880589 -2.54663312 -2.25310667  0.78000471  1.49866357  0.09885466
  0.84703299 -1.71432563 -4.11124946  0.55383421  1.16541869 -2.73600059
  0.05161503 -0.62676975  1.78786055  0.92727667 -0.55108337  1.61799005
  2.87674834 -3.28339125 -0.1420992  -0.9296426   0.30839273  2.66656691
  2.46693357 -1.5937065 ]"
61,87,135.36951542531597,0.33,-0.39,"[-2.96604398  1.18587839  1.66188688  2.43509298 -0.59021346  2.04740499
  3.6195452   1.41146502 -1.08121737 -0.92338491  2.23771083  0.83117795
 -1.97542421 -5.33913733 -0.68744196  0.60429949  0.04721306 -3.78659893
 -1.24352865 -1.54767322 -2.29659707  0.86991425  0.77594819  3.43099148
  2.73726075  1.19472091 -0.07584028  3.64790098  1.4595045  -0.68193985
  1.43684102  0.5609089 ]"
61,91,187.59643616723656,0.33,-0.27,"[-2.00391861 -0.75174964  1.42026042  4.42898724  4.98753917 -0.76186088
 -2.31275296  2.20642362  3.0816318  -0.93028239  1.37973898  1.42461807
 -6.61765215  0.92991146 -2.11751327 -1.06069724  0.47502208 -1.57956881
  0.87819728 -2.93063149 -2.53481127 -0.04410765  0.90822529 -2.30199037
  2.29135881 -0.51646385 -4.53434964  0.07137016  2.3853815   6.37590476
  0.89686705 -3.42324096]"
54,46,-28.835203442045398,0.12,-1.62,"[-1.34776229  0.82184263  0.08376101 -3.83665456 -2.48852356  2.18124148
  0.0918862  -1.44734743 -3.77567571  4.00668917 -2.50410858 -0.49367081
 -0.3573199  -0.50799565 -0.72998856  0.584522   -1.32307629  0.7746753
  1.45642096 -1.57298423  0.33456219  2.14173957  0.84100543 -0.14072004
 -1.0933809  -0.61059312  0.28012876 -0.91749416  4.02102293  0.67132781
 -2.76012873  3.94770614]"
53,94,266.4878441935873,0.09,-0.18,"[-3.0680079   0.20537666  3.16480454  3.23614246  0.73245204 -2.56600026
  2.1280021   2.27721877 -0.55096218 -0.12353107  2.67136222  1.28951445
 -2.33397727 -5.14520149  0.50257717 -1.5419078  -2.08347027 -3.68640519
  2.07319004 -2.05066884  3.32377461 -0.93840961  1.45266833  2.261835
 -2.25576825 -0.32853307 -3.59882205  0.6681442   2.44079881 -0.61902647
  2.92182715 -0.41932129]"
57,40,-64.73261713582392,0.21,-1.8,"[-0.7619667   0.32854958  0.49948206  2.00049164 -1.00781808  1.7750756
  1.04952524 -0.42007753  2.27369528 -1.93618594  1.22574639 -0.93349398
 -2.34720083  0.26236321  0.86709374  0.34924968  0.13309159 -1.1114919
 -2.76435651 -0.31657438 -1.08850517  0.74203645  1.96771113  3.20496864
  0.64404421  0.66734482  0.39537185  3.12059872  0.22810979  0.62049202
  0.67004525  1.69523975]"
56,46,27.24536229917524,0.18,-1.62,"[-2.33157674e+00 -3.88985214e-03  2.93977153e+00  2.36588424e+00
  4.83446674e+00  1.57066614e+00 -9.91168494e-01  4.14799981e-01
  3.51694351e+00 -1.57197998e+00  3.33680653e-01  6.23229216e-01
  1.78884996e-01  3.83006196e-01 -4.63040543e-01 -9.82515702e-01
 -8.98230785e-01 -2.45025850e+00 -1.69032874e+00 -4.90082613e-01
  1.38808213e+00 -3.04536084e-01  2.75253301e+00  1.97491713e+00
 -1.43848218e-01 -9.97795843e-01 -4.55815513e+00  1.53744147e+00
 -1.78420802e+00  3.73045049e+00  4.26638651e-01 -2.00669258e+00]"
66,79,-33.861056883637076,0.48,-0.63,"[ 0.31612454 -1.41695148  2.54132087  0.81855494 -0.1644825   1.39237306
  4.78896803 -1.90081694  0.56846759 -2.92705481  0.47533013 -2.53740222
 -1.63124428 -1.5232458   3.10549755  0.1719426  -0.47155359 -0.17416364
 -2.32468596 -2.14920552  1.6058914   2.1731504   4.01437453  2.39718058
  0.39122229  0.21615565 -0.37863294  2.87311232 -1.16046903  0.70333174
  1.04729577  0.84289225]"
59,40,-58.23843988171446,0.27,-1.8,"[ 0.88878772  0.87801562  2.41004215  0.65363442 -0.82316593  1.08107512
  5.47218714  0.2108497   1.95494006 -2.75239185  0.85046473 -2.73905251
 -2.42677544 -1.889502    1.55554664  1.78127661 -1.84325411  1.98228526
 -0.86710349  0.18362732  0.81476721  1.93874328  4.17790933  2.48991347
  0.14525343 -0.286534   -1.32994058  4.33801268 -1.17913197  0.26749331
  0.74416242  0.70565065]"
77,63,-151.57556530043283,0.81,-1.11,"[-1.38423335 -0.08746191  0.63737248  0.47641257 -2.60233125  1.40963357
  1.26666762  1.6340729  -1.84983211 -2.42476174  2.25721923 -0.05938837
 -1.87661261 -1.84528366 -2.62694956 -0.08150059 -1.86544797 -1.10092576
  0.16740823 -2.28837317 -1.84903538  1.6600383   3.29625332  2.52073639
  0.86182145 -1.67074386  2.89714578  2.47884248  0.2387839   3.62232963
 -0.53340827  1.31094118]"
58,39,-116.59948112306127,0.24,-1.83,"[-2.98466583  2.03514251  2.58461603  1.29490926 -1.18283863 -0.06340178
  0.29131048  0.32160641 -0.13582599 -3.8483414   0.54240271 -1.38341063
 -1.27365099  0.38596612  1.96062654 -1.43282545  0.08072692 -0.21578558
 -2.22167698 -1.01383754  0.5655462   3.28069245  0.04707383  4.7600223
  2.29954546 -1.76806306 -0.21867064  3.63679592  1.17860277  3.61124857
  5.14120961  1.40777384]"
55,38,-219.88597080613135,0.15,-1.86,"[-3.15789326 -1.43465556  4.12160958 -0.90504021 -2.10438651  3.81637326
  0.94875489 -1.27878341 -1.46332153 -0.55162061  3.86334339 -0.27833677
  0.78526161 -0.06957503  0.387998   -0.57310748 -1.89523444 -1.79525793
 -0.93500032 -1.71935467 -2.30284526  0.94903778 -1.52317185  3.59856062
  1.32401299  0.07044678 -0.35886706  3.18091921 -0.65425959  2.3269035
  4.37068631  3.88280762]"
55,84,168.01156010843562,0.15,-0.48,"[-2.54833522  0.63858255  4.35987342  0.81060327 -2.67469221  2.25435098
  1.54524082  1.03192582  0.82017151 -0.98637277  1.63757068 -1.79325245
 -2.20977218 -1.12644948 -0.69102833 -0.0823085   1.03289507 -1.36196905
  0.45304854 -1.41730802  0.28453584  3.22370802  0.63861057  4.29303941
  2.96182578 -0.25322997 -0.58136922  1.47127196  0.4385393   1.3339039
 -0.55089009  0.79383282]"
61,37,-145.1113120709954,0.33,-1.89,"[ 2.71472306 -1.21463236 -1.52583348  0.42928075  0.35879373  1.1412942
 -0.25445529 -2.0100613  -2.98227534 -1.54320922  0.04319827 -0.42455596
 -0.65370551 -1.75092936  1.34135763 -0.06631034 -1.79244769 -0.59221819
 -2.84278823  0.20271669  0.03187772  1.15640155 -2.91764016  2.54495509
 -1.18350801 -1.32746251 -1.34818672  2.23776895 -0.21732477 -1.46931596
 -0.05801981 -1.77259478]"
61,40,-124.73066422882522,0.33,-1.8,"[-0.88055169 -1.59988019  2.21697301 -0.24120863 -2.08160571  3.5794567
  0.56550627 -1.60888543 -0.78675621 -2.10257678  1.17936016  0.8239105
 -0.4412805  -2.33261215 -1.32418715 -2.01974973 -1.59498376 -0.16952677
 -1.43388906  0.08997807 -0.5995275   2.63125379  0.86780731  1.74923472
  0.63959685 -0.77140777  0.92365648  2.71823073  0.83325353  1.06476131
 -1.4729336   1.28943073]"
54,43,-26.139490942472705,0.12,-1.71,"[-1.88334729 -0.21232791  0.74751452  0.19743802  1.63069525 -1.14112237
 -1.0848276   0.032037    1.95896734  2.47450042 -2.32902815  1.2428306
 -2.44462043 -3.75508666  0.10451416  2.0272877  -0.42928036 -0.13423933
  0.0934938   0.40117705  0.68216997 -0.37987499 -3.60776463 -1.06009822
  0.54101107  0.57702009 -0.80088492  0.8358909   1.20040088 -1.85734195
 -0.19148663  2.10777848]"
55,42,-106.01558282906166,0.15,-1.74,"[-2.53011595  0.68440662 -0.9538294  -3.27030459 -2.24802269  1.35089722
  1.45321072 -0.91770799 -4.87920672  2.60591852 -0.35578365  0.89485119
 -0.5450803  -3.19860615  0.3750547   0.09869234 -1.24193496  0.2787304
 -0.07580944 -2.50373802 -0.02269193  4.26421051  1.48071824  0.50632356
  0.00523409 -0.17741629 -0.31636914 -1.40515582  4.83669373  2.77933045
 -2.10385567  3.26598149]"
64,41,-94.66246940850979,0.42,-1.77,"[-1.21428083 -0.22151162  0.31113169 -1.37104421 -1.34243012  0.89576469
  2.56514471 -0.2769514   1.41087023 -0.42103357  1.46476946 -0.79208203
 -0.4733742   0.64884264  4.04961724 -0.43948615  0.5057837   0.48196593
  0.15042423 -1.19127974  1.44492085 -0.26440339  1.6696683   1.74207293
  0.70580376  1.93536267  0.437699    0.69121548  0.42659406  3.27277496
  1.49957222 -0.01554756]"
56,44,1.6071301093235775,0.18,-1.68,"[ 0.75868101 -0.01389666  1.67728463  1.8561733   1.53205751  2.34767271
 -1.08027015  1.06324122  0.67184193  0.55732927 -0.00488451  1.04748224
 -1.11044864  0.70421104 -1.58226134  2.24840694 -0.8883089  -4.66272301
 -0.34962355 -0.22449503  0.12434874  0.99439045  0.54578874 -0.84319651
 -2.32570976  0.23757771 -1.46430274  2.21214071  3.37473562  2.24482221
  2.70008127  1.05587795]"
63,44,-142.29738679386395,0.39,-1.68,"[-0.12706165 -1.50912029  3.60203011  0.48821287 -2.02024099  2.91510752
  2.1814803  -1.14099433 -1.59737644 -4.41724829  1.76872179 -2.72436614
 -1.71310114 -1.82597268  0.4326081   1.59299839 -0.05419026 -0.30260169
 -6.09835294 -3.41406749 -2.23719418 -0.10313909  1.46223814  0.59817946
  1.09221702  0.04557347 -0.63397615  1.2075085  -0.86909622  2.9946424
  0.54603158  2.92977601]"
59,35,-317.337903955027,0.27,-1.95,"[ 0.92682839  0.65987496  0.45851018  1.00353961  0.78896385  0.48884312
  1.88129142 -0.02749779 -0.77837143  0.02292005 -0.40772625  1.5467763
 -1.52820929 -1.00608325  0.63226974 -0.07241628 -0.68554051  0.77850349
 -0.71413671  2.3637421   2.10995123  0.99978523  1.83104861  1.33291803
  1.88638252 -0.45209226 -2.08795314 -1.35431009  0.380525   -1.77569965
 -1.08444142 -0.65483093]"
67,57,-118.05372241384539,0.51,-1.29,"[-2.70544633  0.98053794  4.44469194  3.36787041 -2.70110161  2.85147715
 -1.29315347  2.11610799 -0.92289518 -6.32734223  1.5470848  -3.14484657
 -0.63212614 -1.04856464  0.71487705 -0.40003019  0.49125216  0.14272481
 -1.35958685 -3.24641319  2.44224286  2.14460655  0.59020714  1.60933079
  2.99363156 -2.2047518   1.04470055  4.55972208  2.67916686  3.88556719
  7.88285809  3.68156632]"
54,39,-277.1455995892545,0.12,-1.83,"[ 1.91627867 -0.4552013   0.34691381  3.65025281 -0.07327195  2.27888685
  1.97774186 -3.15422614 -1.96391238 -0.07176083  1.09272114  1.00794146
 -2.06647288 -0.23239302  1.03639317 -0.06043647 -0.21428218 -3.11127525
 -1.43492816 -1.6300024  -3.46421177 -1.28282184  1.28970872  4.7720554
  1.93628007 -0.37167528  0.40318898  4.07405746 -1.53858767 -0.31161807
 -0.4855628  -0.6955198 ]"
65,45,-118.77498528166723,0.45,-1.65,"[-1.59111690e+00  8.83801696e-01  9.74216280e-01  2.46225061e+00
 -1.49346272e+00  1.89937633e+00  2.47048601e-01 -4.93603468e-01
 -1.06217322e+00 -2.77486382e+00  2.57972400e+00  4.55150146e-02
 -2.70725178e+00 -2.33274931e+00 -1.87122330e+00  7.10942116e-01
 -2.48368095e-01  1.24000043e+00 -2.68548872e+00  4.57109922e-01
 -1.16876732e+00 -9.00879543e-01  1.08293430e-03  3.44010556e+00
  5.22635819e-01 -2.58899560e-01 -3.04956461e+00  2.20698515e+00
 -2.65395254e-01  5.56543833e-01 -6.77616189e-01 -7.36191351e-02]"
61,38,-141.26021120315053,0.33,-1.86,"[ 2.14892235 -0.0302206   0.54421209  0.97452195  0.83166859  0.75516107
 -1.0871635  -2.55999274 -1.15469318 -0.8581378   0.18257173 -0.27007174
 -1.59769153 -2.27673726  0.52527311 -0.20345303 -2.45783309  0.43363493
 -0.49998962  1.05797417 -0.80053021  1.74500359 -2.67156195  1.52975957
  0.45713502 -2.17736024 -2.60420201  0.23853848  0.97681588 -1.10654438
 -0.76278365 -2.99299913]"
65,44,-112.13984278068466,0.45,-1.68,"[-2.42952621  0.40975417  1.36555116  4.31397526 -2.43007822  2.3785625
  0.40615517  0.49815567  0.66377208 -2.1378364   0.91060361 -1.4007024
 -0.5368452  -0.67701506  1.01701348  0.04014152  0.59623624 -0.42965874
 -1.82657494 -0.87908293 -1.5028442   0.66772553  0.62000458  3.97901481
  2.40384502  1.11253931 -0.48175649  1.70167334  1.00805663  1.5524655
  2.83313928  0.53063095]"
63,52,-107.13082394199924,0.39,-1.44,"[-2.67980622  1.80479967  4.12897541  3.83148923  0.24793792  1.89456967
 -0.44216852 -1.1534966  -0.19733824 -5.08829289  0.72403611  0.3516078
 -2.8936045  -3.24145641  1.17854919  4.28071763 -1.63619017  1.17713431
 -2.65955443 -0.12233983 -1.01081683  0.38083076  2.48881343 -1.10288006
 -1.70986947  1.02081939 -2.1141553   3.09715646  0.67879064 -0.84359317
  1.65746398 -1.80404971]"
70,72,-103.68842827490414,0.6,-0.84,"[-0.93215801 -0.99524507  4.10374757  3.86230571 -0.7079472   2.03294725
  3.88703361 -4.13497724 -3.04640187 -2.60679104  1.07694647 -2.46797252
 -2.32621765 -0.57883785  1.65066652 -2.54725902  0.04165324  0.62117885
 -0.99445479 -1.54244578  0.22090812  1.49356696  4.37651156  3.41492496
 -0.25282025  1.73996734  0.57365175  5.0005987   0.60890302  0.02554603
  1.20737611  0.66564755]"
59,42,-109.23945002082971,0.27,-1.74,"[ 0.12078005 -0.93895095  1.30994193  0.41692532 -2.18459851  3.38009667
  1.82430394 -0.25163595 -1.40128902 -3.17366171  1.55093363 -1.46452884
 -0.31641693 -1.068807   -0.13469286  0.3568694   1.16194452 -0.49645249
 -2.68196321 -0.26813637 -1.13428692  0.93736569  1.75717076  3.56970512
  0.76480965  0.50677845  0.19643105  2.71211147 -1.33698791  1.07160925
  0.01051932  0.9896702 ]"
65,93,-51.567513148613905,0.45,-0.21,"[ 0.0192286  -3.22685861  1.93765316  1.42085497 -1.93748391 -2.79213284
  0.45848908  0.64749848  1.1144652   0.85575741  0.07648217  2.99226563
 -2.15585831 -3.66982464  0.54508446  1.31525693 -0.14974375 -0.17923245
  1.07243135 -1.39457991  3.05166623  0.3936373  -2.1531791  -1.99374252
  1.18848855  1.54069574 -1.35999792  4.43858495 -0.60788918 -1.47919403
  0.33203461  1.28782825]"
58,43,-106.42128073336157,0.24,-1.71,"[ 0.7840331   1.31447214 -0.42841457  2.18419895 -1.21807046  0.85474478
 -1.05454336 -4.2504915  -1.28720464 -3.34026488  0.2819705  -0.1369813
 -0.68675938 -2.35878741  0.26982781  0.4491198  -4.03547787  0.83688719
 -4.25232931 -0.05456206 -1.59171524  0.84162881 -1.54052451  2.23112244
 -0.20158492 -1.31110369 -0.34602592  3.21913831  0.70246332  0.59567091
  0.42077095 -0.38830189]"
58,55,-78.78491096921057,0.24,-1.35,"[ 1.87961524  4.19108409 -0.47945036  2.09031594 -2.74887271  1.58758281
  3.17709279  0.09666981 -0.44385907 -0.95916732  3.76208347  0.01011768
  0.33679802 -4.06115526  0.61523282  2.47095227  1.11759369 -2.84842787
 -3.53056722 -1.72874767 -0.59870774 -0.3220779  -0.26121773  3.6419154
  0.12264229  0.29327668  3.94286087  1.56678972 -0.33210273  2.78596652
 -3.18396475 -2.19338567]"
63,41,-145.547734709013,0.39,-1.77,"[-1.03174515  0.82686742  0.88564162  0.85803502 -1.58906154 -0.24580952
  3.8394481  -0.46778575 -0.08524599 -3.50394574 -0.30781757 -1.98042567
 -0.92936505  0.19166408  2.15840264  0.60561346 -2.69819775  1.64477718
 -0.29377714 -1.17996811  1.18919634  2.91029341  3.40922084  1.1048295
  1.32792166  0.77981085  0.7654058   5.21445889 -2.63144937  0.26576634
  1.78108262  0.33714552]"
57,42,-55.66068506652188,0.21,-1.74,"[-1.67136098 -2.82571999  0.5291033  -2.75507554 -1.86113085  1.11927081
 -0.8730016  -1.37295353 -1.10405513 -0.62197777 -0.33965413 -2.71759689
 -0.94837859  0.87004932 -2.46031151 -0.85076139  1.15229913  0.3996471
 -1.08018388 -0.69903573  0.36900155  0.50000071 -1.41917603  1.01074548
 -1.66964213  1.25696387 -0.08169294 -0.56326953  2.8701755   1.89674491
 -1.67974228 -0.17164351]"
60,42,-84.78964374546408,0.3,-1.74,"[-0.48684096 -0.91538288  1.30271285  0.99896015 -0.86784008  1.1904849
  2.50141751  0.34541046  1.869688    0.1571666   1.28772632 -1.04195876
 -0.65824943  0.1652968   4.00367539  0.33521816  2.55644562  1.56924043
 -1.63788457 -0.78004351  1.24139949 -0.27096097  2.12676732  0.79267347
  0.61768936  1.85829841  0.90073184  1.03141603 -0.42647764  3.54119951
  1.83490212  0.49961288]"
59,39,-110.60149282294974,0.27,-1.83,"[-0.2558599  -0.99294216  0.09228696 -1.74363853  0.00602611  0.71026151
  2.07967753 -0.92751175  0.14322213  0.08433241  0.74891934 -0.02557577
 -1.27560889  0.70968865 -1.61270067 -0.58584314 -0.50265212 -0.8410705
 -0.6214005   1.93072294 -1.48116823  1.29760436 -2.22297757 -0.20250274
 -1.20661215  0.18143751 -0.09996926 -0.67277347  1.11545426 -0.06485156
  1.89369507 -0.30135248]"
56,41,11.293903451732405,0.18,-1.77,"[ 0.7144342  -1.46114027 -1.50237359  1.25421989  5.18788208  2.64178406
 -1.15095663 -0.45610178  0.84275465 -1.39947561  1.03988035  0.78690614
 -3.07952203  1.01456034  3.15837484  0.03728913  0.20712306 -4.01015645
 -0.49867322 -2.80766705 -1.51763551 -0.29650036 -0.34979967  2.01274792
  2.25168404  1.86155854 -3.21414423  3.72820069  2.82502221  2.27568709
  2.21109485 -0.90859342]"
55,39,-229.68637952785443,0.15,-1.83,"[-0.08549407 -1.59522559  1.79276504 -5.57989347 -2.71558434 -1.90562684
  1.09091253  0.31526787 -4.81740483  1.63253782  0.30852154 -0.29124644
 -0.06333005 -1.7478188  -0.62070907 -0.64294307  0.12005752  0.79779502
 -0.26321386 -0.3754224  -3.98908893  0.74714053 -0.09888875  1.67307283
 -2.46873616 -1.43551797  0.71173756 -1.02532702  1.80913017  0.18067093
 -3.44954504  2.03243987]"
59,49,-95.4294549645634,0.27,-1.53,"[-3.2384856   2.05363814  3.16411081  2.54786551 -1.06953851  0.70114865
 -0.02701502  0.37060894 -0.65032391 -3.87699568 -0.33669002 -1.89479231
 -1.08829865 -0.78102687 -0.09153154 -1.51749898  0.4475799   0.56675661
 -2.18979892 -0.64612707  0.86556514  2.64804428 -1.00148482  4.89459729
 -0.04614111 -0.05907727  1.80201923  3.54502597  0.12357614  1.97850241
  5.85002956  2.84804077]"
48,94,190.6356027904561,-0.06,-0.18,"[-1.63999766 -1.80990729 -1.90818869  2.63401641  2.21309932 -1.03914414
 -1.71960699  1.68529909  1.33954107  2.62892239 -1.17197442  1.78971084
 -5.39937497 -2.48770197  1.44638322  3.69412196  0.90004273  0.47969137
 -0.39607867 -0.73739858  2.83351841  0.32585213  0.43971178 -2.33780274
 -1.86544913  1.87535358 -1.83496152  2.45462175  0.95134058 -2.41727433
 -0.43606965  1.37432653]"
