x,y,fitness,x position,y velocity,model
66,78,-135.3410806419268,0.48,-0.66,"[-0.88964874  2.57843545 -2.78242688  0.15062507  0.38972617  1.5890387
 -0.11046444  0.83143902 -0.78630512  2.07050833 -1.16303508  0.74446748
 -1.87812399  0.78971338 -0.94037129 -1.90046532  1.44150365 -1.40501173
 -1.26855844 -1.44555257  0.70513551 -0.13904066 -1.39453727 -0.49668333
  1.80245054  0.37087008  0.12707978  0.7225811   1.12946832  0.0801529
  0.30808228  0.53852858]"
53,38,-310.2079970722637,0.09,-1.86,"[ 0.67669163 -0.20687518  0.09976837 -0.02675175 -0.90950413  0.34776135
  0.17427093 -0.77671171  1.0466542   1.57092403 -2.05392695  0.44167206
 -1.23383913 -1.37758461  2.97295401  0.57118095  0.34538992 -2.72425422
  1.42965284  0.02151502  0.96255814 -2.05552789 -0.33815921 -1.20939025
 -0.46707556 -0.61218093 -1.71047354  0.47443122  0.31343324 -0.86899716
  0.88695987 -0.26777333]"
49,62,-227.99614506939875,-0.03,-1.14,"[-0.66665589  1.43232087 -1.54404504 -0.28803456  0.79721176  1.09974757
 -0.20452813  0.30756487 -0.94533086  1.91083707 -1.04687216  0.22294487
 -1.1871162   0.23278247 -0.13327712 -1.19314933  1.14928363 -0.72216631
 -0.44775115 -1.30762051  1.57041003 -0.25178704 -1.61042355  0.08924957
  2.28203025 -0.9155554  -0.09979386  1.1635589   0.93184477 -0.86438064
  0.59231278  0.75027303]"
70,45,-532.5900541282022,0.6,-1.65,"[ 0.71039729  0.58401856  0.26630141  0.64561348 -0.40537203  1.70242834
  0.19521837  0.39908848  0.77823917 -0.2682755   0.60572226 -0.01638291
  1.7378302  -1.18178326  0.55049379 -2.34221173  1.78145233 -0.13594061
  0.33277859 -0.56510411  1.06946806  1.17927249 -0.3247447  -0.50561847
  1.85533518  1.51116552 -0.78594452 -0.14550873  1.25272929  2.2777013
  0.40877783 -0.48089852]"
48,64,-313.32928082543924,-0.06,-1.08,"[ 1.52859646  0.84666553  1.30669977  1.41305866  0.96685844  0.9883063
 -0.75835778  0.49563026 -1.17915632 -0.68804615  1.48953567 -1.52625107
  0.47766573 -0.71124445 -0.12775069  1.10740871  0.48951165 -1.11877595
 -0.50549997 -0.83371456  0.74210973  1.16328488 -0.81950091 -0.32906612
  0.56479798 -2.21565901 -0.35912149 -0.24926213  0.14533388 -0.67830092
 -0.06134393  0.14142944]"
67,55,-209.03643834305444,0.51,-1.35,"[-0.10171348  0.64341064 -0.31048103  0.02857105  0.74034749 -0.85078398
  0.05054269 -1.70101476 -0.41782637 -1.49071394 -0.3438322   1.59568387
 -0.89070213  0.7707971  -0.60698369  0.20576434 -0.2440328  -0.00858368
 -1.81003288 -1.5541951  -0.27320125 -0.06693874 -0.60777903  1.97432112
  0.15364906 -2.45253796  1.22027952  0.25087284  0.70790946  0.06959752
  0.93456441  0.19601321]"
32,53,-315.29744400908805,-0.54,-1.41,"[-1.35500893  0.25567239 -0.02962193  0.21764211 -0.0870394   0.47527278
  1.29252987 -0.2458273   0.11358918  0.41609979 -0.2266408   0.41565426
  0.97171494 -1.06469622  0.33784797  0.6571908  -1.72192209  0.19987673
  0.64526804  0.0024335   1.2367969  -0.45326173  1.24914263  0.69106035
 -0.10487435 -2.41682671  0.72255521 -2.15535235  1.53640472  1.11427297
  0.59666095 -0.2459036 ]"
57,40,-134.3682324720339,0.21,-1.8,"[ 0.32100501  0.76912023  0.8192207   0.00325841  0.62706063  0.43391791
  1.13571133 -0.74900679 -0.40075023 -0.64652874  0.61397187 -1.61259829
 -0.40607667 -0.63973355 -0.87094924 -0.09106063  0.33507865 -3.03042731
 -0.5998568  -0.04513994  1.24847764  0.0879632   0.47967074  1.15056117
 -0.5753786   0.08574799 -0.19510205 -1.47327462  0.08060677 -0.22694622
  0.12324234 -0.76523612]"
56,38,-218.90233480487115,0.18,-1.86,"[-0.84649469  1.53303228 -0.98136715  0.39042573 -1.46721496 -1.00654642
  0.62725155  0.93198248 -1.75757486  0.41085406  0.04460999 -1.10228759
 -0.04595603  0.66288007 -0.93079617 -0.99869829  0.08939828 -1.13141558
 -0.77874993 -2.15605483 -1.87236043  0.20216181  0.11718316  0.86399185
 -2.07450653  0.01217749  0.38189484  0.20285916 -0.4194407   0.2456486
 -0.72669445  1.14513885]"
59,35,-329.15490136052756,0.27,-1.95,"[ 0.11498157 -0.14812815  0.89686092  0.45144185  1.34917551  0.17221663
 -1.11417209  0.16632477  0.69901346 -1.36553597 -0.9251615  -0.8571924
  1.8161881   0.06823299 -1.36467893  0.26216983  0.10990066 -1.32214029
 -0.43638639 -0.57428169 -0.09603088  0.08231904 -0.08493019 -0.4379621
  0.2646734  -0.85491362  0.73672397 -0.46443346 -0.41523008  0.43756294
  0.26449127 -0.3506494 ]"
55,41,-216.73106017671194,0.15,-1.77,"[ 0.2035711  -0.08277537 -1.07689406  0.31488067 -0.08907941 -0.69831706
  0.25231423 -1.49126728 -0.60631109 -0.3272811   1.69850681 -0.94801251
 -1.92958323 -0.18517886 -1.07987521 -1.02574586 -1.24971994 -0.85474077
 -0.79166406  1.21312733 -0.30979632  0.34993621 -0.28149373  1.36777587
  0.69421696 -0.55173144 -2.31302439 -0.69346427 -1.223403    0.46978846
  0.31517341  0.26698469]"
63,36,-239.8618623494046,0.39,-1.92,"[-0.13054886 -0.34525992 -0.13272737 -0.73195344  0.76886341  1.0940651
  0.4350256  -0.63358162 -0.3657293  -0.29960343  0.31234709  2.08637336
  0.541569    0.06052072 -0.03169774 -1.01262174  0.9747336   0.21643682
 -0.12270456 -0.98967373 -1.53113895  0.92200969  0.46680655 -1.01769951
 -0.46082456 -0.69379597  0.32711497 -0.54701615  1.70411813 -0.48928749
 -1.09663437 -1.34441511]"
66,59,-172.46335493438292,0.48,-1.23,"[ 1.05787657  0.74314114  1.72025893  1.74204112 -1.00047416  0.26462931
 -0.12057263  1.0918862  -0.03005862 -0.29767618 -0.55415614  0.72785366
  1.57867491 -0.22270088  0.72866023 -2.20442188  0.78111111  0.49118023
  0.41586043  0.04050154  0.33218184  0.37008181 -1.09949965  0.23007758
 -0.08575564 -0.97366116  0.89921395  1.19099059 -0.03151988 -0.75430967
  0.02970566 -0.02843716]"
57,39,-144.79073462064102,0.21,-1.83,"[-1.54038233  0.09148751  0.95294247  0.05527674  0.94576177  1.28046772
  1.64946823  1.44609735  0.32482489  0.5536539   0.19516818  0.90789267
 -1.2648999  -0.73522776  2.51409513 -1.51626121 -0.38313523 -1.2499755
  0.69797798  0.71187776  0.11939994  0.76632587 -1.25332872 -1.00939307
 -0.94061889  0.22598896 -1.23827123  0.04133563 -2.29526846 -1.56399203
 -0.19131792 -0.60270239]"
65,39,-791.8971707265837,0.45,-1.83,"[ 0.47501204 -1.99612638 -0.81916542  0.58445253  0.60064567  2.97227702
 -0.16480013 -0.72161254 -0.2245336  -0.52788414 -0.60840711  0.74333162
 -0.32517807 -0.27511329  1.43826384  0.11239018 -0.20000531 -0.35659721
  1.8005153  -0.51605866 -1.1572746  -0.91299803 -0.06816558 -0.428721
  1.74653682 -0.07139444  0.21492675  1.56938813 -3.66862434 -0.83426679
 -1.32190296  0.72367643]"
59,39,-177.46132565948784,0.27,-1.83,"[-1.74428862 -0.33462952 -0.52240278  0.49029593 -0.85494197 -0.11530245
  0.41006773 -0.10423445  0.0345218   0.27456288  1.6444586   2.04442758
 -1.19949087  0.82510218 -0.17518159 -0.61096425  1.55125079 -2.10711903
  0.12676405  1.59218193  1.02177379  0.72021817 -0.42317799  0.51855505
  0.75200528 -0.14409761 -1.4498393  -0.65145943  0.65049015  2.00511987
  0.7920531  -1.42041008]"
56,54,-91.44384871000337,0.18,-1.38,"[-2.09141591 -0.0948799  -0.25144211  0.30498431 -1.60020095  0.8668332
 -0.81529483 -0.18880907  0.22721807  0.80004961  2.98908205  1.37040899
 -1.19518023  0.16382146 -0.66659206 -0.1186579   2.4528077  -1.86352615
  1.12168189  0.93370257  0.80133602  0.97958536 -0.50456861  0.4455831
  1.24310482 -0.29459949 -1.10739621  0.11541115 -0.10801894  1.7168959
  0.98366928 -1.28236604]"
61,74,-78.64153489513649,0.33,-0.78,"[-0.92471118  2.45511829 -1.86233759 -0.14234381  0.51667804  1.99029587
  0.08376999  0.80657535 -1.22728014  2.22344096 -1.04961157  0.68245195
 -1.98172399  0.57824323 -0.13825825 -1.58888938  0.51593652 -1.00133109
 -1.42737296 -1.61166652  0.62893159  0.34058363 -1.62639851 -0.16854432
  2.37142758 -0.49922445  0.34531617  1.02318091  1.0596451  -0.70195351
  0.50242926  0.02786318]"
67,41,-880.6805252929471,0.51,-1.77,"[ 0.76399133 -1.90844886 -0.4270842   0.3114767   0.52947898  3.08491844
 -0.92059703 -0.75600401 -1.25496662 -1.0650983   0.22291631  0.30833939
 -1.45827488 -1.24607147  1.52212225  0.46990187 -0.38269193 -0.14981968
  1.85961382 -0.53721663  0.02237522 -0.44799035  0.09369191 -0.53310332
  1.5640425  -0.19702251 -0.53370758  1.25079379 -3.23381492 -1.07916055
 -0.68036316  1.41150281]"
54,38,-308.76460587964795,0.12,-1.86,"[ 1.15532466  0.27690307 -0.61497614  0.83864174  0.33587119 -0.6973365
  0.19975613 -1.59842406 -0.95739618 -1.28232819  1.86404152 -1.21408319
 -2.79728928  0.62716567 -1.17092986 -1.72369404 -1.68739715 -0.91994285
 -1.31124578  0.96018822 -0.02016618  0.59034204 -0.59424714  1.26034425
  1.38460294 -0.9129738  -2.66175629 -0.6555704  -2.18989909  0.60086119
 -0.1035499  -0.29034566]"
61,66,-98.56105893162999,0.33,-1.02,"[ 0.19700939  0.99458069 -0.57923058  0.52169016  0.30029621 -2.55167246
  1.16784976  1.03904414 -1.25073273  0.41912226  0.17844982  1.68613857
  1.63692709 -0.42653466 -2.600192    2.2487171   0.25076603  0.50055574
 -1.62760918 -0.09665234 -1.07211729  1.50956174 -0.13440553 -0.76921999
 -2.07457395  0.03820297 -1.27920935  0.01818095  1.40327898  0.28831055
  0.1831823  -0.1401518 ]"
51,43,-276.5851434991405,0.03,-1.71,"[-0.94278053 -0.45902419 -0.07085333 -0.68061101  0.84045944 -1.12203642
 -0.04832137 -0.46453383  0.31385281  2.04320877  0.46656188 -1.04670694
  0.73523604 -0.49909179 -0.83984533  0.08895423  0.29793265  0.99102773
  0.11671117 -2.52073392 -0.90482741  0.94423382 -1.54384148 -0.45093098
 -2.81272367  0.88283167 -0.29895176  0.47766638  1.64091903  1.76300879
  0.68730447 -0.76161551]"
55,35,-297.55631628713587,0.15,-1.95,"[ 0.40263508  1.20427189 -0.08390858  0.70103515  0.22195631  1.17019379
  0.27331248 -0.2596853  -0.53980893 -0.39867227  0.90373522 -1.6909468
 -0.67439353 -0.16413745 -1.53388415 -0.78241342  1.02387606 -2.9179459
 -1.34912658 -0.13754769  0.56390416 -1.03150459  1.02342744  1.4045421
 -1.09641452 -0.11064219  0.27016918 -1.08164123 -0.29098081  0.04341436
 -0.16307874 -0.63185848]"
61,69,-95.33945801161217,0.33,-0.93,"[ 0.24943663  1.30385298 -1.25393596  0.32572286 -0.1086487  -2.95369829
  2.22019857 -0.00720011 -1.41102993 -0.08583303 -0.9670887   1.63061643
  1.31007706  0.20752007 -1.57812778  1.97832067 -0.0432131   0.64595513
 -0.98497626 -0.27384798 -0.40562052  2.06139597  0.33584193 -1.34473718
 -2.39537567  0.23685074 -0.29937909  0.20357076  0.96973684 -0.50093103
 -0.1080436  -0.30742136]"
55,39,-230.4055847088249,0.15,-1.83,"[-1.05783877 -1.37012649 -1.35647009 -1.25834091  0.48689491 -0.75002119
 -0.8076673   0.17794415 -0.58907488  1.01595363 -0.60965638 -1.9336456
  0.97006552 -1.26128974 -0.57647374  0.85987994  0.10776595 -0.63718022
 -0.67490686 -2.44912426 -0.61589048 -0.25092049 -1.47616858 -1.04293406
 -1.62812513  0.79617413 -1.06799544  0.25476326  2.22980217  3.04980727
  1.53080541 -0.92675298]"
59,42,-195.55823682473778,0.27,-1.74,"[-0.15277308  0.4711889   2.71396914 -0.35651721  0.90019929  1.15036761
 -0.81580112 -0.69089516 -0.45989023 -0.93545187 -0.3022871   0.76704814
  1.48265202  2.54675213  0.65312584 -0.75142446 -2.24331412 -0.90464143
 -1.02258681 -1.73477639  0.08317929 -1.94388919 -0.07172341 -0.82211618
  0.86132329 -0.05453825  0.39068509 -1.00833113 -0.31572521 -0.79388129
  1.56682457  1.11272777]"
72,40,-263.8764240110936,0.66,-1.8,"[ 1.20022177  0.60221511  1.74000299  2.13937052 -0.40090285 -0.02290055
 -0.0207262   1.36894156  0.19995979 -0.23047553 -0.15471063  0.64458141
  2.54403413 -1.01884013  0.45643656 -1.5553733   0.51175392  1.27793189
  0.12411307  0.40108674  1.56979152  0.96212512 -0.80674054 -0.16871922
 -0.08928078 -0.58705508  1.12423329  0.61708299  0.29366369 -0.9038695
  0.91253828 -0.19238775]"
59,37,-149.1656419337305,0.27,-1.89,"[-0.4483919   0.07479291  2.83970294 -0.28916232  1.10138948  1.49063821
 -1.06635318 -1.02601308 -0.68099011 -1.35625484 -1.40855841  0.73478545
  1.53327238  3.08099586  1.5925013  -2.17766466 -1.88478235 -0.56487916
 -1.22005373 -1.61778077 -0.10576073 -1.89093838  0.8343137  -0.71638963
  0.20912648 -0.71191219  0.75403761 -1.19376965 -0.53618246 -0.98978116
  2.01705444  1.72389936]"
59,36,-286.60393541331246,0.27,-1.92,"[-0.79847412  0.171748    2.59726983 -0.51035515  0.90681719  1.17616545
 -1.21651103 -1.11751679 -0.50917279 -0.72281527  0.39876538  0.07559648
  1.08258308  1.66676528  0.27043219 -0.63685789 -1.59659706  0.29875347
 -1.28805859 -1.59388846  0.97323564 -1.4899185  -0.29116469 -0.92311664
  0.57656952  0.41645359  0.35795505 -0.69111791 -0.01201438 -0.79694064
  1.94226654  0.98159316]"
35,92,-465.2679613145419,-0.45,-0.24,"[ 1.64020513  0.40632562  1.16927868  2.17822222  1.16964014  1.22836077
  0.12448035  0.05286974 -1.41724859 -0.96291653  0.96773277 -1.76059864
  0.24728976 -0.5942135   0.52563163  0.20371593  1.03543406 -1.16156834
 -2.12570088 -1.31763437  0.73934492  0.72237809 -1.2975556   0.22634537
  0.37268566 -1.10397188 -0.12988185 -0.88537907  0.83428435 -0.78629565
  1.00586148 -0.00593094]"
58,39,-165.56981569065965,0.24,-1.83,"[ 0.47421731  1.29757397  0.76063165  0.22693259  0.50903732  2.38811951
  0.89424262 -0.11937875  0.31160077 -0.43470414  0.94172063  0.53856445
  2.77380874 -1.26960898  0.914231   -2.29683862  1.88877231 -0.21831464
 -0.14825873  0.58049342 -0.28519667  1.66638808 -0.24200147 -0.62654457
  2.991544    2.34546111 -2.13691972  1.74171281  1.87579427  2.73551084
 -0.51920581 -0.8102036 ]"
55,57,-80.21784240476904,0.15,-1.29,"[-2.06560755  0.360269   -0.58039954  0.72892976 -1.89914422  1.15444238
 -0.76070006 -0.52151     1.24129004  1.27125476  2.79243594  1.30226073
 -1.58614616  0.56944822 -1.10648329 -0.45008711  2.54874172 -1.92884347
  1.34681786  0.45988344  0.41951801  1.58531196 -0.55954663 -0.48027435
  1.07150947 -0.06629808 -1.75403545  0.35023866  0.30410067  2.324169
  0.99379343 -1.58964796]"
57,41,-139.4091054527379,0.21,-1.77,"[ 0.61274858 -0.06382383 -0.26541409  0.29083098 -0.92304718 -0.93289895
  0.74992806 -1.21002542 -1.05342474 -0.80705108  1.01415967 -0.75226189
 -1.91060746  0.13030172 -0.68464092 -1.57171753 -1.40629345 -0.24200214
 -0.96380317  0.6464935  -0.95095696 -0.24522226 -0.21629392  1.37179598
  0.52460868 -1.01467125 -2.69362992 -1.39097292 -0.72590182 -0.21559266
  0.35306798  0.70014288]"
59,56,-106.00994040928595,0.27,-1.32,"[-1.64688545  1.84569692  1.44088134 -0.30273032 -2.07518133 -0.55377842
  0.43530787  1.32853644  1.57074608 -0.31016287 -0.68377088  1.24263605
  1.09914685  0.94001589  1.02414415 -0.66948876  1.88922096 -1.84428388
 -0.60008119 -1.69238583 -0.10350018 -1.36401438 -0.35655562 -0.80056603
  0.90269538 -0.02474016 -0.03393546  1.38597282  0.54346365  0.40693648
 -0.66964202 -1.4111251 ]"
60,33,-363.3410601003972,0.3,-2.01,"[-1.32826978  0.88925278  1.21877086  0.72000076 -1.45917201 -0.59858196
 -0.90752434 -0.85333739 -1.4313233  -0.91744513  0.10185245 -0.75312321
 -0.69924685  0.48202361  0.73444763  0.60221715 -0.17182934 -0.5700068
 -0.62546496  1.92674487  0.50408182  0.27670768  1.31168341 -1.07438267
  2.40152782 -0.48694011 -0.30437065 -2.43110757  0.37316555  0.43362572
  2.1858607  -2.01925225]"
63,72,-113.90391086882063,0.39,-0.84,"[-1.48539017  1.44522632  1.74875016 -0.26609497 -2.48103476 -1.38105185
  1.23519439  1.65693995  0.57982274  1.10397228 -0.49633957  1.73932685
  0.97770474  1.9262036   0.68173942 -0.85196352  2.65456316 -0.63287797
 -0.47386112 -2.1897702   0.55016538 -1.03978437 -0.73612587 -1.25663104
  0.68723716  0.43858346  0.5320694   0.7777701   0.5991375   0.81335396
 -0.19324815 -1.08971883]"
51,65,-81.13381970112428,0.03,-1.05,"[-1.97914948  0.27425157 -0.41103716  0.21092195 -1.51235933  0.83346272
 -0.67610982 -0.10567229 -0.67014214  1.66824774  3.48177016  1.73898791
 -1.13185877  0.34604988 -0.83803682 -0.37447512  2.45328578 -0.49319565
  0.97537648  0.5784996  -0.09926214  1.46465284 -0.54110379 -0.28130133
  0.33240121 -1.10000174 -1.8020167  -0.30077401  0.04593396  0.99059069
  0.53085884 -1.67779837]"
59,57,-103.23392188002971,0.27,-1.29,"[-1.54821674e+00  2.17820139e+00  1.59618966e+00 -1.19705927e-03
 -2.61057875e+00 -1.66966281e+00  8.06095877e-01  1.71475579e+00
  1.09584783e+00  1.25517852e+00 -5.50484947e-01  1.42671965e+00
  1.60735556e+00  2.29388799e+00  8.31722715e-01 -6.88544513e-01
  2.11690584e+00 -2.77858177e-01 -5.61353502e-01 -1.42915065e+00
  6.23740852e-01 -2.48370003e-01 -1.23495241e+00 -1.75266252e+00
  2.30604958e-01 -1.39340431e-01  2.92389586e-01  2.34284683e+00
  7.41491406e-01  1.75795478e+00 -7.97727679e-01 -8.72606719e-01]"
57,42,-122.97816999556558,0.21,-1.74,"[-1.66277147 -0.18979478 -0.1956285  -0.24236305 -2.04436182  1.11842888
 -0.87227649  0.29235625 -1.38492047  0.66666939  3.88055658  1.70625866
 -1.04229503 -0.75745554 -0.82240861 -0.40601479  1.9840765  -1.22387202
  1.11083201  0.95273119 -1.58925095  2.32135718  0.10093861  0.27132335
 -0.12839342 -0.67556795 -2.84367974 -0.64405302 -0.16685833  0.77007054
  0.30135112 -1.6582987 ]"
52,99,154.5144370994111,0.06,-0.03,"[-9.98316691e-01 -7.77631826e-01 -4.84088143e-01 -2.38117359e+00
  3.31493495e-02 -9.03616934e-01 -9.06656814e-01  1.07413324e-01
 -2.46852307e-01 -1.88532578e-01  2.65842011e-01 -1.12811747e+00
 -5.79876088e-03 -9.87570024e-01 -4.04266589e-01  1.45926585e+00
  6.73614042e-04 -1.54239576e+00 -8.91373934e-02 -2.90774556e+00
 -8.26924163e-01 -3.10866461e-01 -1.08783045e+00 -1.24212672e+00
 -1.70935000e+00  1.23404086e+00 -1.58965467e+00 -3.73868550e-02
  2.73842791e+00  2.81346966e+00  1.47867530e+00 -1.31334118e+00]"
59,51,-110.83241351063971,0.27,-1.47,"[ 1.10502959  1.09195641  2.06612363  1.51221263  0.10984356  0.61683686
  0.10665122  0.81426039 -0.91460295  0.34662849 -0.65109027  0.24178477
  1.09745214 -0.02089542  0.46453908 -2.62089824  1.55768941 -0.01206784
 -0.28475745  0.57646807  0.76013231  0.66621258 -1.49648175 -1.03181735
  0.05501939 -1.07641113  0.78504746  1.06321411 -0.55946732 -0.80128089
  0.42607913  0.69831688]"
54,55,-91.56849503751478,0.12,-1.35,"[-1.32560629 -0.29912589 -0.26617338  0.952043   -1.9468194   1.28047908
 -0.52296654 -1.12770424  0.87819623  1.02100102  3.31509995  0.9086801
 -1.38008406 -0.03262787 -0.89913837 -0.52026367  3.20388878 -1.65748636
  2.17267504  0.49721706  0.87403055  0.85286103 -0.94643205 -0.42045956
  2.01546456  0.35551998 -2.11267122  0.43911229  0.30968994  2.04135272
  0.75298131 -1.61751126]"
76,55,-470.5652702242913,0.78,-1.35,"[ 0.4458877   0.66553376 -0.72729391  1.04214497  0.93914448 -1.42483541
  0.64647949 -0.1427609  -1.11008406  1.43548975  0.09938204  1.77663626
  2.85746318 -0.54513616 -2.71990155  2.91238447 -0.17611336  0.72568259
 -1.55442642 -0.28180111 -1.04957986  2.29456648  0.36647826 -1.27447528
 -1.94957574  1.42906128 -1.5326057   0.16680443  1.61817949  0.27766578
  0.51164836 -0.74902666]"
56,50,-130.5927941177165,0.18,-1.5,"[ 0.89253783  0.21209838  0.65233214 -0.37044292 -1.31324898  0.80628732
 -0.54080072 -0.38425482  0.50979317  1.5563121  -2.44705551  0.71853017
 -1.09316905 -1.49277904  2.99382012  0.07839062 -0.17820606 -2.9142982
  1.99950505 -0.25043     1.57776101 -1.05405438 -0.38496562 -1.53593443
 -0.33520877 -0.54505773 -1.72089428  0.9982042   0.64537517 -0.98841252
  0.29103786 -0.42097776]"
41,99,-431.3404730242542,-0.27,-0.03,"[ 1.28684546 -0.05138416 -0.79024764  0.03124852 -0.997992    0.45686796
 -0.27589479 -0.75616864  0.20979407  1.81969999 -1.82501988  0.63969109
 -0.92713814 -1.87662189  2.15070929  0.31073325 -0.10817629 -2.28392423
  2.13957563 -0.54505074  1.89148059 -0.59651466 -0.05145093 -1.79620516
 -1.11085205 -0.04647947 -1.776805    2.08713832 -0.21204515 -0.28064765
 -1.03245303 -0.47132632]"
65,71,-125.09701580427797,0.45,-0.87,"[ 1.94903728  1.40326608  1.5101498   2.19024363 -1.26244678  0.68380477
  0.11165371  0.80350459 -0.85703894 -0.83852603 -0.68760387  1.34779119
  1.59956201 -0.16280305  0.97365873 -1.9529565   1.1905048  -0.22766707
  0.66544557  0.31744129  0.12618106 -0.13618235 -1.1254566   0.55597371
  0.5360827  -0.5213913   0.63235101  1.22077391 -0.51867822  0.08520131
  0.26274881 -0.02711851]"
